seqid,source,type,start,end,score,strand,phase,attributes
1B,IWGSC,gene,28764434.0,28767794.0,.,-,.,ID=gene:TraesCS1B02G049200;biotype=protein_coding;description=PPa4 [Source:Projected from Arabidopsis thaliana (AT3G53620) UniProtKB/TrEMBL%3BAcc:A0A178VKC0];gene_id=TraesCS1B02G049200;logic_name=iwgsc_high_conf
1B,IWGSC,gene,30393964.0,30397094.0,.,+,.,ID=gene:TraesCS1B02G050200;biotype=protein_coding;description=E3 ubiquitin ligase%2C XA21-mediated disease resistanc [Source: Projected from Oryza sativa (Os05g0112000)];gene_id=TraesCS1B02G050200;logic_name=iwgsc_high_conf
1B,IWGSC,gene,30543633.0,30547236.0,.,+,.,ID=gene:TraesCS1B02G050400;biotype=protein_coding;description=Phospholipase D [Source:UniProtKB/TrEMBL%3BAcc:W5AAI9];gene_id=TraesCS1B02G050400;logic_name=iwgsc_high_conf
1B,IWGSC,gene,30879167.0,30883218.0,.,-,.,ID=gene:TraesCS1B02G051100;biotype=protein_coding;description=Nuclear pore complex protein NUP43 [Source:Projected from Arabidopsis thaliana (AT4G30840) UniProtKB/Swiss-Prot%3BAcc:Q24JJ9];gene_id=TraesCS1B02G051100;logic_name=iwgsc_high_conf
1B,IWGSC,gene,31856704.0,31860904.0,.,-,.,ID=gene:TraesCS1B02G051600;biotype=protein_coding;gene_id=TraesCS1B02G051600;logic_name=iwgsc_high_conf
1B,IWGSC,gene,31891343.0,31905314.0,.,+,.,ID=gene:TraesCS1B02G051700;biotype=protein_coding;gene_id=TraesCS1B02G051700;logic_name=iwgsc_high_conf
1B,IWGSC,gene,32761008.0,32769476.0,.,+,.,ID=gene:TraesCS1B02G052400;biotype=protein_coding;gene_id=TraesCS1B02G052400;logic_name=iwgsc_high_conf
1B,IWGSC,gene,33080271.0,33082595.0,.,-,.,ID=gene:TraesCS1B02G052900;biotype=protein_coding;gene_id=TraesCS1B02G052900;logic_name=iwgsc_high_conf
1B,IWGSC,gene,33976588.0,33981545.0,.,-,.,ID=gene:TraesCS1B02G053400;biotype=protein_coding;description=PHIP1 [Source:Projected from Arabidopsis thaliana (AT3G55340) UniProtKB/TrEMBL%3BAcc:A0A384KSV0];gene_id=TraesCS1B02G053400;logic_name=iwgsc_high_conf
1B,IWGSC,gene,33980205.0,33982949.0,.,+,.,ID=gene:TraesCS1B02G053500;biotype=protein_coding;gene_id=TraesCS1B02G053500;logic_name=iwgsc_high_conf
1B,IWGSC,gene,33983946.0,33990461.0,.,-,.,ID=gene:TraesCS1B02G053600;biotype=protein_coding;description=Glucose-6-phosphate isomerase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5SLG9];gene_id=TraesCS1B02G053600;logic_name=iwgsc_high_conf
1B,IWGSC,gene,36265891.0,36269915.0,.,+,.,ID=gene:TraesCS1B02G054900;biotype=protein_coding;gene_id=TraesCS1B02G054900;logic_name=iwgsc_high_conf
1B,IWGSC,gene,37798961.0,37800280.0,.,+,.,ID=gene:TraesCS1B02G055200;biotype=protein_coding;gene_id=TraesCS1B02G055200;logic_name=iwgsc_high_conf
1B,IWGSC,gene,38117727.0,38121160.0,.,+,.,ID=gene:TraesCS1B02G055400;biotype=protein_coding;gene_id=TraesCS1B02G055400;logic_name=iwgsc_high_conf
1B,IWGSC,gene,38906993.0,38911737.0,.,+,.,ID=gene:TraesCS1B02G055900;biotype=protein_coding;gene_id=TraesCS1B02G055900;logic_name=iwgsc_high_conf
1B,IWGSC,gene,39577581.0,39579848.0,.,+,.,ID=gene:TraesCS1B02G056700;biotype=protein_coding;gene_id=TraesCS1B02G056700;logic_name=iwgsc_high_conf
1B,IWGSC,gene,39655443.0,39658543.0,.,-,.,ID=gene:TraesCS1B02G057100;biotype=protein_coding;gene_id=TraesCS1B02G057100;logic_name=iwgsc_high_conf
1B,IWGSC,gene,39847538.0,39853507.0,.,+,.,ID=gene:TraesCS1B02G057800;biotype=protein_coding;gene_id=TraesCS1B02G057800;logic_name=iwgsc_high_conf
1B,IWGSC,gene,39853817.0,39854979.0,.,+,.,ID=gene:TraesCS1B02G057900;biotype=protein_coding;description=7%2C8-dihydroneopterin aldolase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5SKN3];gene_id=TraesCS1B02G057900;logic_name=iwgsc_high_conf
1B,IWGSC,gene,40180416.0,40186806.0,.,+,.,ID=gene:TraesCS1B02G058000;biotype=protein_coding;gene_id=TraesCS1B02G058000;logic_name=iwgsc_high_conf
1B,IWGSC,gene,41085218.0,41088978.0,.,-,.,ID=gene:TraesCS1B02G058600;biotype=protein_coding;gene_id=TraesCS1B02G058600;logic_name=iwgsc_high_conf
1B,IWGSC,gene,41091712.0,41097502.0,.,-,.,ID=gene:TraesCS1B02G058700;biotype=protein_coding;description=Beta-hexosaminidase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5SJP9];gene_id=TraesCS1B02G058700;logic_name=iwgsc_high_conf
1B,IWGSC,gene,41641595.0,41644461.0,.,-,.,ID=gene:TraesCS1B02G059000;biotype=protein_coding;gene_id=TraesCS1B02G059000;logic_name=iwgsc_high_conf
1B,IWGSC,gene,41840529.0,41841692.0,.,+,.,ID=gene:TraesCS1B02G059300;biotype=protein_coding;gene_id=TraesCS1B02G059300;logic_name=iwgsc_high_conf
1B,IWGSC,gene,42012149.0,42016299.0,.,+,.,ID=gene:TraesCS1B02G059500;biotype=protein_coding;gene_id=TraesCS1B02G059500;logic_name=iwgsc_high_conf
1B,IWGSC,gene,42347605.0,42351160.0,.,+,.,ID=gene:TraesCS1B02G059800;biotype=protein_coding;description=Nudix hydrolase 9 [Source:Projected from Arabidopsis thaliana (AT3G46200) UniProtKB/Swiss-Prot%3BAcc:Q8VYR2];gene_id=TraesCS1B02G059800;logic_name=iwgsc_high_conf
1B,IWGSC,gene,43042800.0,43047978.0,.,-,.,ID=gene:TraesCS1B02G059900;biotype=protein_coding;gene_id=TraesCS1B02G059900;logic_name=iwgsc_high_conf
1B,IWGSC,gene,43315326.0,43325561.0,.,+,.,ID=gene:TraesCS1B02G060000;biotype=protein_coding;gene_id=TraesCS1B02G060000;logic_name=iwgsc_high_conf
1B,IWGSC,gene,43449806.0,43455196.0,.,+,.,ID=gene:TraesCS1B02G060100;biotype=protein_coding;gene_id=TraesCS1B02G060100;logic_name=iwgsc_high_conf
1B,IWGSC,gene,43629957.0,43632240.0,.,+,.,ID=gene:TraesCS1B02G060200;biotype=protein_coding;gene_id=TraesCS1B02G060200;logic_name=iwgsc_high_conf
1B,IWGSC,gene,43984034.0,43986209.0,.,+,.,ID=gene:TraesCS1B02G060400;biotype=protein_coding;gene_id=TraesCS1B02G060400;logic_name=iwgsc_high_conf
1B,IWGSC,gene,44002239.0,44004623.0,.,+,.,ID=gene:TraesCS1B02G060500;biotype=protein_coding;gene_id=TraesCS1B02G060500;logic_name=iwgsc_high_conf
1B,IWGSC,gene,44067275.0,44072730.0,.,-,.,ID=gene:TraesCS1B02G060700;biotype=protein_coding;gene_id=TraesCS1B02G060700;logic_name=iwgsc_high_conf
1B,IWGSC,gene,45197754.0,45201546.0,.,-,.,ID=gene:TraesCS1B02G060900;biotype=protein_coding;gene_id=TraesCS1B02G060900;logic_name=iwgsc_high_conf
1B,IWGSC,gene,45737202.0,45742703.0,.,-,.,ID=gene:TraesCS1B02G061200;biotype=protein_coding;description=Potassium transporter [Source:UniProtKB/TrEMBL%3BAcc:A0A341NX35];gene_id=TraesCS1B02G061200;logic_name=iwgsc_high_conf
1B,IWGSC,gene,47624907.0,47626612.0,.,-,.,ID=gene:TraesCS1B02G062800;biotype=protein_coding;gene_id=TraesCS1B02G062800;logic_name=iwgsc_high_conf
1B,IWGSC,gene,48267261.0,48279994.0,.,+,.,ID=gene:TraesCS1B02G063500;biotype=protein_coding;gene_id=TraesCS1B02G063500;logic_name=iwgsc_high_conf
1B,IWGSC,gene,48346228.0,48347351.0,.,-,.,ID=gene:TraesCS1B02G063800;biotype=protein_coding;gene_id=TraesCS1B02G063800;logic_name=iwgsc_high_conf
1B,IWGSC,gene,49217414.0,49219429.0,.,-,.,ID=gene:TraesCS1B02G064800;biotype=protein_coding;gene_id=TraesCS1B02G064800;logic_name=iwgsc_high_conf
1B,IWGSC,gene,49878575.0,49888662.0,.,-,.,ID=gene:TraesCS1B02G065700;biotype=protein_coding;description=Nuclear pore complex protein NUP107 [Source:Projected from Arabidopsis thaliana (AT3G14120) UniProtKB/Swiss-Prot%3BAcc:Q8L748];gene_id=TraesCS1B02G065700;logic_name=iwgsc_high_conf
1B,IWGSC,gene,50183589.0,50186456.0,.,-,.,ID=gene:TraesCS1B02G065900;biotype=protein_coding;gene_id=TraesCS1B02G065900;logic_name=iwgsc_high_conf
1B,IWGSC,gene,50203807.0,50206155.0,.,+,.,ID=gene:TraesCS1B02G066000;biotype=protein_coding;gene_id=TraesCS1B02G066000;logic_name=iwgsc_high_conf
1B,IWGSC,gene,50774894.0,50778871.0,.,+,.,ID=gene:TraesCS1B02G066400;biotype=protein_coding;gene_id=TraesCS1B02G066400;logic_name=iwgsc_high_conf
1B,IWGSC,gene,51105341.0,51107575.0,.,+,.,ID=gene:TraesCS1B02G066900;biotype=protein_coding;description=Bidirectional sugar transporter SWEET [Source:UniProtKB/TrEMBL%3BAcc:W5A8F0];gene_id=TraesCS1B02G066900;logic_name=iwgsc_high_conf
1B,IWGSC,gene,52404539.0,52408287.0,.,-,.,ID=gene:TraesCS1B02G067800;biotype=protein_coding;gene_id=TraesCS1B02G067800;logic_name=iwgsc_high_conf
1B,IWGSC,gene,52897847.0,52902749.0,.,+,.,ID=gene:TraesCS1B02G068000;biotype=protein_coding;gene_id=TraesCS1B02G068000;logic_name=iwgsc_high_conf
1B,IWGSC,gene,53050199.0,53052675.0,.,+,.,ID=gene:TraesCS1B02G068200;biotype=protein_coding;gene_id=TraesCS1B02G068200;logic_name=iwgsc_high_conf
1B,IWGSC,gene,53242996.0,53243840.0,.,+,.,ID=gene:TraesCS1B02G068400;biotype=protein_coding;gene_id=TraesCS1B02G068400;logic_name=iwgsc_high_conf
1B,IWGSC,gene,53246153.0,53249027.0,.,+,.,ID=gene:TraesCS1B02G068500;biotype=protein_coding;gene_id=TraesCS1B02G068500;logic_name=iwgsc_high_conf
1B,IWGSC,gene,53250863.0,53252941.0,.,-,.,ID=gene:TraesCS1B02G068700;biotype=protein_coding;gene_id=TraesCS1B02G068700;logic_name=iwgsc_high_conf
1B,IWGSC,gene,54870712.0,54888219.0,.,+,.,ID=gene:TraesCS1B02G069300;biotype=protein_coding;description=Protein unc-13 homolog [Source:Projected from Arabidopsis thaliana (AT5G06970) UniProtKB/Swiss-Prot%3BAcc:Q8RX56];gene_id=TraesCS1B02G069300;logic_name=iwgsc_high_conf
1B,IWGSC,gene,56061847.0,56063002.0,.,-,.,ID=gene:TraesCS1B02G071200;biotype=protein_coding;description=Sensitivity to red light reduced 1-B1 [Source:UniProtKB/TrEMBL%3BAcc:A0A1B1XWM6];gene_id=TraesCS1B02G071200;logic_name=iwgsc_high_conf
1B,IWGSC,gene,56310410.0,56315962.0,.,+,.,ID=gene:TraesCS1B02G071400;biotype=protein_coding;gene_id=TraesCS1B02G071400;logic_name=iwgsc_high_conf
1B,IWGSC,gene,56316840.0,56322275.0,.,-,.,ID=gene:TraesCS1B02G071500;biotype=protein_coding;gene_id=TraesCS1B02G071500;logic_name=iwgsc_high_conf
1B,IWGSC,gene,56879308.0,56883044.0,.,-,.,ID=gene:TraesCS1B02G071700;biotype=protein_coding;description=transcription factor IIIA [Source:Projected from Arabidopsis thaliana (AT1G72050) TAIR%3BAcc:AT1G72050];gene_id=TraesCS1B02G071700;logic_name=iwgsc_high_conf
1B,IWGSC,gene,56883239.0,56889796.0,.,+,.,ID=gene:TraesCS1B02G071800;biotype=protein_coding;description=Thylakoid membrane protein TERC%2C chloroplastic [Source:Projected from Arabidopsis thaliana (AT5G12130) UniProtKB/Swiss-Prot%3BAcc:F4JZG9];gene_id=TraesCS1B02G071800;logic_name=iwgsc_high_conf
1B,IWGSC,gene,56994218.0,57003660.0,.,+,.,ID=gene:TraesCS1B02G072200;biotype=protein_coding;gene_id=TraesCS1B02G072200;logic_name=iwgsc_high_conf
1B,IWGSC,gene,57379122.0,57381349.0,.,-,.,ID=gene:TraesCS1B02G073300;biotype=protein_coding;gene_id=TraesCS1B02G073300;logic_name=iwgsc_high_conf
1B,IWGSC,gene,57437259.0,57439274.0,.,-,.,ID=gene:TraesCS1B02G073600;biotype=protein_coding;gene_id=TraesCS1B02G073600;logic_name=iwgsc_high_conf
1B,IWGSC,gene,57498378.0,57501198.0,.,+,.,ID=gene:TraesCS1B02G073700;biotype=protein_coding;gene_id=TraesCS1B02G073700;logic_name=iwgsc_high_conf
1B,IWGSC,gene,57615094.0,57619577.0,.,+,.,ID=gene:TraesCS1B02G073800;biotype=protein_coding;gene_id=TraesCS1B02G073800;logic_name=iwgsc_high_conf
1B,IWGSC,gene,57712410.0,57713327.0,.,+,.,ID=gene:TraesCS1B02G074300;biotype=protein_coding;gene_id=TraesCS1B02G074300;logic_name=iwgsc_high_conf
1B,IWGSC,gene,58321321.0,58325069.0,.,+,.,ID=gene:TraesCS1B02G075200;biotype=protein_coding;description=Glutamyl-tRNA reductase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5SNF8];gene_id=TraesCS1B02G075200;logic_name=iwgsc_high_conf
1B,IWGSC,gene,58544598.0,58546447.0,.,-,.,ID=gene:TraesCS1B02G075600;biotype=protein_coding;gene_id=TraesCS1B02G075600;logic_name=iwgsc_high_conf
1B,IWGSC,gene,58563500.0,58586329.0,.,+,.,ID=gene:TraesCS1B02G075800;biotype=protein_coding;gene_id=TraesCS1B02G075800;logic_name=iwgsc_high_conf
1B,IWGSC,gene,59192914.0,59197530.0,.,+,.,ID=gene:TraesCS1B02G076300;biotype=protein_coding;description=Target of EAT1-B1 [Source:UniProtKB/TrEMBL%3BAcc:W5ABU9];gene_id=TraesCS1B02G076300;logic_name=iwgsc_high_conf
1B,IWGSC,gene,59456128.0,59457732.0,.,+,.,ID=gene:TraesCS1B02G076400;biotype=protein_coding;gene_id=TraesCS1B02G076400;logic_name=iwgsc_high_conf
1B,IWGSC,gene,59469710.0,59475326.0,.,-,.,ID=gene:TraesCS1B02G076500;biotype=protein_coding;gene_id=TraesCS1B02G076500;logic_name=iwgsc_high_conf
1B,IWGSC,gene,59596703.0,59601888.0,.,+,.,ID=gene:TraesCS1B02G076900;biotype=protein_coding;gene_id=TraesCS1B02G076900;logic_name=iwgsc_high_conf
1B,IWGSC,gene,59831630.0,59834138.0,.,-,.,ID=gene:TraesCS1B02G077300;biotype=protein_coding;description=D-ribulose kinase [Source:Projected from Arabidopsis thaliana (AT2G21370) UniProtKB/Swiss-Prot%3BAcc:Q8L794];gene_id=TraesCS1B02G077300;logic_name=iwgsc_high_conf
1B,IWGSC,gene,60107416.0,60109296.0,.,-,.,ID=gene:TraesCS1B02G077500;biotype=protein_coding;description=Patatin [Source:UniProtKB/TrEMBL%3BAcc:W5A9I4];gene_id=TraesCS1B02G077500;logic_name=iwgsc_high_conf
1B,IWGSC,gene,61523932.0,61528965.0,.,-,.,ID=gene:TraesCS1B02G078600;biotype=protein_coding;gene_id=TraesCS1B02G078600;logic_name=iwgsc_high_conf
1B,IWGSC,gene,61667252.0,61670086.0,.,+,.,ID=gene:TraesCS1B02G078800;biotype=protein_coding;gene_id=TraesCS1B02G078800;logic_name=iwgsc_high_conf
1B,IWGSC,gene,61894143.0,61898608.0,.,+,.,ID=gene:TraesCS1B02G078900;biotype=protein_coding;gene_id=TraesCS1B02G078900;logic_name=iwgsc_high_conf
1B,IWGSC,gene,61899373.0,61902035.0,.,+,.,ID=gene:TraesCS1B02G079000;biotype=protein_coding;description=Ribosome biogenesis regulatory protein [Source:UniProtKB/TrEMBL%3BAcc:W5A9X4];gene_id=TraesCS1B02G079000;logic_name=iwgsc_high_conf
1B,IWGSC,gene,62719857.0,62724509.0,.,+,.,ID=gene:TraesCS1B02G080400;biotype=protein_coding;description=Glycosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A341NWY7];gene_id=TraesCS1B02G080400;logic_name=iwgsc_high_conf
1B,IWGSC,gene,63050764.0,63054596.0,.,+,.,ID=gene:TraesCS1B02G080500;biotype=protein_coding;gene_id=TraesCS1B02G080500;logic_name=iwgsc_high_conf
1B,IWGSC,gene,63188111.0,63193336.0,.,+,.,ID=gene:TraesCS1B02G080700;biotype=protein_coding;gene_id=TraesCS1B02G080700;logic_name=iwgsc_high_conf
1B,IWGSC,gene,63958250.0,63960574.0,.,-,.,ID=gene:TraesCS1B02G081400;biotype=protein_coding;gene_id=TraesCS1B02G081400;logic_name=iwgsc_high_conf
1B,IWGSC,gene,63960700.0,63964607.0,.,+,.,ID=gene:TraesCS1B02G081500;biotype=protein_coding;description=Ubiquitin-conjugating enzyme 37 [Source:Projected from Arabidopsis thaliana (AT3G24515) UniProtKB/TrEMBL%3BAcc:A0A1I9LLL0];gene_id=TraesCS1B02G081500;logic_name=iwgsc_high_conf
1B,IWGSC,gene,65348022.0,65353543.0,.,+,.,ID=gene:TraesCS1B02G081900;biotype=protein_coding;description=Glycosyltransferases [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5SJR4];gene_id=TraesCS1B02G081900;logic_name=iwgsc_high_conf
1B,IWGSC,gene,65547252.0,65551108.0,.,-,.,ID=gene:TraesCS1B02G082100;biotype=protein_coding;gene_id=TraesCS1B02G082100;logic_name=iwgsc_high_conf
1B,IWGSC,gene,65770087.0,65772775.0,.,-,.,ID=gene:TraesCS1B02G082300;biotype=protein_coding;gene_id=TraesCS1B02G082300;logic_name=iwgsc_high_conf
1B,IWGSC,gene,67440263.0,67449952.0,.,+,.,ID=gene:TraesCS1B02G083400;biotype=protein_coding;gene_id=TraesCS1B02G083400;logic_name=iwgsc_high_conf
1B,IWGSC,gene,67533790.0,67540920.0,.,+,.,ID=gene:TraesCS1B02G083500;biotype=protein_coding;gene_id=TraesCS1B02G083500;logic_name=iwgsc_high_conf
1B,IWGSC,gene,67680335.0,67683832.0,.,-,.,ID=gene:TraesCS1B02G083800;biotype=protein_coding;gene_id=TraesCS1B02G083800;logic_name=iwgsc_high_conf
1B,IWGSC,gene,68067908.0,68084234.0,.,+,.,ID=gene:TraesCS1B02G083900;biotype=protein_coding;description=SUMO (small ubiquitin-related modifier) E3-ligase%2C Abiotic stress response%2C Stress adaptatio [Source: Projected from Oryza sativa (Os05g0125000)];gene_id=TraesCS1B02G083900;logic_name=iwgsc_high_conf
1B,IWGSC,gene,68085677.0,68087343.0,.,-,.,ID=gene:TraesCS1B02G084000;biotype=protein_coding;gene_id=TraesCS1B02G084000;logic_name=iwgsc_high_conf
1B,IWGSC,gene,69535183.0,69539775.0,.,+,.,ID=gene:TraesCS1B02G084600;biotype=protein_coding;description=Hydroxyproline O-galactosyltransferase GALT3 [Source:Projected from Arabidopsis thaliana (AT3G06440) UniProtKB/Swiss-Prot%3BAcc:Q9ASW1];gene_id=TraesCS1B02G084600;logic_name=iwgsc_high_conf
1B,IWGSC,gene,69540171.0,69543479.0,.,+,.,ID=gene:TraesCS1B02G084700;biotype=protein_coding;description=Dihydrolipoyl dehydrogenase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5SM88];gene_id=TraesCS1B02G084700;logic_name=iwgsc_high_conf
1B,IWGSC,gene,69563212.0,69571328.0,.,-,.,ID=gene:TraesCS1B02G084900;biotype=protein_coding;gene_id=TraesCS1B02G084900;logic_name=iwgsc_high_conf
1B,IWGSC,gene,69824187.0,69826314.0,.,+,.,ID=gene:TraesCS1B02G085000;biotype=protein_coding;gene_id=TraesCS1B02G085000;logic_name=iwgsc_high_conf
1B,IWGSC,gene,69826577.0,69831188.0,.,-,.,ID=gene:TraesCS1B02G085100;biotype=protein_coding;gene_id=TraesCS1B02G085100;logic_name=iwgsc_high_conf
1B,IWGSC,gene,69902508.0,69907276.0,.,+,.,ID=gene:TraesCS1B02G085200;biotype=protein_coding;description=P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:Projected from Arabidopsis thaliana (AT3G10420) UniProtKB/TrEMBL%3BAcc:F4J3R7];gene_id=TraesCS1B02G085200;logic_name=iwgsc_high_conf
1B,IWGSC,gene,70191186.0,70193943.0,.,-,.,ID=gene:TraesCS1B02G085500;biotype=protein_coding;gene_id=TraesCS1B02G085500;logic_name=iwgsc_high_conf
1B,IWGSC,gene,70309552.0,70330349.0,.,+,.,ID=gene:TraesCS1B02G085800;biotype=protein_coding;gene_id=TraesCS1B02G085800;logic_name=iwgsc_high_conf
1B,IWGSC,gene,70706531.0,70709184.0,.,+,.,ID=gene:TraesCS1B02G086100;biotype=protein_coding;gene_id=TraesCS1B02G086100;logic_name=iwgsc_high_conf
1B,IWGSC,gene,70710799.0,70712619.0,.,-,.,ID=gene:TraesCS1B02G086200;biotype=protein_coding;gene_id=TraesCS1B02G086200;logic_name=iwgsc_high_conf
1B,IWGSC,gene,74226370.0,74234563.0,.,+,.,ID=gene:TraesCS1B02G086600;biotype=protein_coding;gene_id=TraesCS1B02G086600;logic_name=iwgsc_high_conf
1B,IWGSC,gene,80919315.0,80925188.0,.,+,.,ID=gene:TraesCS1B02G087300;biotype=protein_coding;gene_id=TraesCS1B02G087300;logic_name=iwgsc_high_conf
1B,IWGSC,gene,82741130.0,82742968.0,.,+,.,ID=gene:TraesCS1B02G087600;biotype=protein_coding;gene_id=TraesCS1B02G087600;logic_name=iwgsc_high_conf
1B,IWGSC,gene,83206061.0,83209210.0,.,-,.,ID=gene:TraesCS1B02G087700;biotype=protein_coding;gene_id=TraesCS1B02G087700;logic_name=iwgsc_high_conf
1B,IWGSC,gene,83968841.0,83975099.0,.,+,.,ID=gene:TraesCS1B02G088000;biotype=protein_coding;gene_id=TraesCS1B02G088000;logic_name=iwgsc_high_conf
1B,IWGSC,gene,84380487.0,84381594.0,.,-,.,ID=gene:TraesCS1B02G088200;biotype=protein_coding;gene_id=TraesCS1B02G088200;logic_name=iwgsc_high_conf
1B,IWGSC,gene,84562529.0,84563294.0,.,-,.,ID=gene:TraesCS1B02G088400;biotype=protein_coding;gene_id=TraesCS1B02G088400;logic_name=iwgsc_high_conf
1B,IWGSC,gene,85438640.0,85443821.0,.,-,.,ID=gene:TraesCS1B02G088700;biotype=protein_coding;gene_id=TraesCS1B02G088700;logic_name=iwgsc_high_conf
1B,IWGSC,gene,87731139.0,87733767.0,.,-,.,ID=gene:TraesCS1B02G088900;biotype=protein_coding;gene_id=TraesCS1B02G088900;logic_name=iwgsc_high_conf
1B,IWGSC,gene,87970242.0,87972728.0,.,+,.,ID=gene:TraesCS1B02G089000;biotype=protein_coding;gene_id=TraesCS1B02G089000;logic_name=iwgsc_high_conf
1B,IWGSC,gene,90311548.0,90314960.0,.,+,.,ID=gene:TraesCS1B02G089600;biotype=protein_coding;gene_id=TraesCS1B02G089600;logic_name=iwgsc_high_conf
1B,IWGSC,gene,90416342.0,90424981.0,.,+,.,ID=gene:TraesCS1B02G089700;biotype=protein_coding;gene_id=TraesCS1B02G089700;logic_name=iwgsc_high_conf
1B,IWGSC,gene,90697439.0,90699950.0,.,+,.,ID=gene:TraesCS1B02G089800;biotype=protein_coding;description=Mitochondrial pyruvate carrier [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5SLL0];gene_id=TraesCS1B02G089800;logic_name=iwgsc_high_conf
1B,IWGSC,gene,90710074.0,90713901.0,.,+,.,ID=gene:TraesCS1B02G089900;biotype=protein_coding;gene_id=TraesCS1B02G089900;logic_name=iwgsc_high_conf
1B,IWGSC,gene,90877278.0,90879389.0,.,+,.,ID=gene:TraesCS1B02G090000;biotype=protein_coding;description=Mitochondrial pyruvate carrier [Source:UniProtKB/TrEMBL%3BAcc:W5A7X3];gene_id=TraesCS1B02G090000;logic_name=iwgsc_high_conf
1B,IWGSC,gene,90939262.0,90944669.0,.,-,.,ID=gene:TraesCS1B02G090300;biotype=protein_coding;description=Prolycopene isomerase%2C chloroplastic [Source:Projected from Arabidopsis thaliana (AT1G06820) UniProtKB/Swiss-Prot%3BAcc:Q9M9Y8];gene_id=TraesCS1B02G090300;logic_name=iwgsc_high_conf
1B,IWGSC,gene,90992271.0,90997110.0,.,-,.,ID=gene:TraesCS1B02G090400;biotype=protein_coding;gene_id=TraesCS1B02G090400;logic_name=iwgsc_high_conf
1B,IWGSC,gene,91551233.0,91558135.0,.,+,.,ID=gene:TraesCS1B02G090500;biotype=protein_coding;gene_id=TraesCS1B02G090500;logic_name=iwgsc_high_conf
1B,IWGSC,gene,91877727.0,91881186.0,.,+,.,ID=gene:TraesCS1B02G090600;biotype=protein_coding;gene_id=TraesCS1B02G090600;logic_name=iwgsc_high_conf
1B,IWGSC,gene,91884765.0,91886007.0,.,-,.,ID=gene:TraesCS1B02G090800;biotype=protein_coding;gene_id=TraesCS1B02G090800;logic_name=iwgsc_high_conf
1B,IWGSC,gene,92324939.0,92326955.0,.,-,.,ID=gene:TraesCS1B02G091100;biotype=protein_coding;gene_id=TraesCS1B02G091100;logic_name=iwgsc_high_conf
1B,IWGSC,gene,92872054.0,92872506.0,.,+,.,ID=gene:TraesCS1B02G091500;biotype=protein_coding;description=Basic region/leucine zipper protein [Source:UniProtKB/TrEMBL%3BAcc:A9ZPJ0];gene_id=TraesCS1B02G091500;logic_name=iwgsc_high_conf
1B,IWGSC,gene,93290065.0,93296250.0,.,+,.,ID=gene:TraesCS1B02G091700;biotype=protein_coding;gene_id=TraesCS1B02G091700;logic_name=iwgsc_high_conf
1B,IWGSC,gene,93910204.0,93915271.0,.,+,.,ID=gene:TraesCS1B02G091800;biotype=protein_coding;description=TPR5 [Source:Projected from Arabidopsis thaliana (AT1G56440) UniProtKB/TrEMBL%3BAcc:A0A178WG02];gene_id=TraesCS1B02G091800;logic_name=iwgsc_high_conf
1B,IWGSC,gene,94004207.0,94007394.0,.,+,.,ID=gene:TraesCS1B02G091900;biotype=protein_coding;gene_id=TraesCS1B02G091900;logic_name=iwgsc_high_conf
1B,IWGSC,gene,94184760.0,94186873.0,.,-,.,ID=gene:TraesCS1B02G092200;biotype=protein_coding;gene_id=TraesCS1B02G092200;logic_name=iwgsc_high_conf
1B,IWGSC,gene,94225420.0,94227131.0,.,+,.,ID=gene:TraesCS1B02G092400;biotype=protein_coding;gene_id=TraesCS1B02G092400;logic_name=iwgsc_high_conf
1B,IWGSC,gene,94827044.0,94832729.0,.,+,.,ID=gene:TraesCS1B02G093300;biotype=protein_coding;gene_id=TraesCS1B02G093300;logic_name=iwgsc_high_conf
1B,IWGSC,gene,94955673.0,94958615.0,.,+,.,ID=gene:TraesCS1B02G093400;biotype=protein_coding;gene_id=TraesCS1B02G093400;logic_name=iwgsc_high_conf
1B,IWGSC,gene,94976563.0,94983244.0,.,-,.,ID=gene:TraesCS1B02G093600;biotype=protein_coding;gene_id=TraesCS1B02G093600;logic_name=iwgsc_high_conf
1B,IWGSC,gene,95231286.0,95237020.0,.,-,.,ID=gene:TraesCS1B02G093700;biotype=protein_coding;gene_id=TraesCS1B02G093700;logic_name=iwgsc_high_conf
1B,IWGSC,gene,95304318.0,95328915.0,.,+,.,ID=gene:TraesCS1B02G093900;biotype=protein_coding;gene_id=TraesCS1B02G093900;logic_name=iwgsc_high_conf
1B,IWGSC,gene,95651459.0,95668065.0,.,+,.,ID=gene:TraesCS1B02G094200;biotype=protein_coding;description=Formin-like protein [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5SMS7];gene_id=TraesCS1B02G094200;logic_name=iwgsc_high_conf
